id_media,titre,type_media,classification_age,est_violent
529,Root Letter: Last Answer,Jeu Video,M,1
530,AeternoBlade II,Jeu Video,T,1
531,Hunt: Showdown,Jeu Video,M,1
532,Knights and Bikes,Jeu Video,ET,1
533,Zombie Army 4: Dead War,Jeu Video,M,1
534,Yakuza 3,Jeu Video,M,1
535,Minecraft Dungeons,Jeu Video,ET,1
536,World of Warships: Legends,Jeu Video,T,1
537,Harvest Moon: Mad Dash,Jeu Video,E,0
538,Psychonauts,Jeu Video,T,1
539,Whispering Willows,Jeu Video,T,1
540,WWE 2K20,Jeu Video,T,1
541,Just Dance 2020,Jeu Video,ET,1
542,GRIS,Jeu Video,E,0
543,The Sims™ 4 Moschino Stuff Pack,Jeu Video,T,0
544,The Angry Birds Movie 2 VR: Under Pressure,Jeu Video,E,0
545,Lichtspeer: Double Speer Edition,Jeu Video,T,1
546,Madden NFL 20,Jeu Video,E,0
547,ICEY,Jeu Video,ET,1
548,NASCAR Heat 4,Jeu Video,E,0
549,No Man's Sky: Beyond,Jeu Video,T,1
550,The Shapeshifting Detective,Jeu Video,T,0
551,Destiny 2: Shadowkeep,Jeu Video,T,1
552,Destiny 2: New Light,Jeu Video,T,1
553,Disgaea 4 Complete+,Jeu Video,T,1
554,Power Rangers: Battle for the Grid,Jeu Video,T,1
555,Super Monkey Ball: Banana Blitz HD,Jeu Video,ET,1
556,Kentucky Route Zero: TV Edition,Jeu Video,T,0
557,The Legend of Heroes: Trails of Cold Steel III,Jeu Video,T,1
558,Songbird Symphony,Jeu Video,E,0
559,Grand Theft Auto V,Jeu Video,M,1
560,Bus Simulator,Jeu Video,E,0
561,Baldur's Gate Enhanced Edition,Jeu Video,T,0
562,Tom Clancy's Ghost Recon Breakpoint,Jeu Video,M,1
563,Growtopia,Jeu Video,ET,1
564,Borderlands 3,Jeu Video,M,1
565,MediEvil,Jeu Video,T,1
566,The Sims™ 4 Island Living,Jeu Video,T,0
567,MXGP2019 - The Official Motocross Videogame,Jeu Video,E,0
568,Planescape Torment / Icewind Dale Enhanced Editions,Jeu Video,T,0
569,River City Girls,Jeu Video,ET,1
570,"Penn & Teller VR: Frankly Unfair, Unkind, Unnecessary, & Underhanded",Jeu Video,T,1
571,Truck Racing Championship,Jeu Video,E,0
572,Wolfenstein: Cyberpilot,Jeu Video,M,1
573,Wolfenstein: Youngblood,Jeu Video,M,1
574,Sea of Solitude,Jeu Video,T,1
575,The Walking Dead: The Complete First Season,Jeu Video,M,1
576,The Walking Dead: Season Two,Jeu Video,M,1
577,Metal Wolf Chaos XD,Jeu Video,T,1
578,Shenmue III,Jeu Video,T,0
579,Damascus Gear: Operation Osaka,Jeu Video,T,1
580,Damascus Gear: Operation Tokyo,Jeu Video,T,0
581,Gravity Ghost: Deluxe Edition,Jeu Video,ET,1
582,METAL SLUG 3,Jeu Video,T,1
583,"Penn & Teller VR: F U, U, U, & U",Jeu Video,T,1
584,Rocketbirds 2 Evolution,Jeu Video,T,1
585,Rocketbirds: Hardboiled Chicken,Jeu Video,T,1
586,Ghostbusters: The Video Game Remastered,Jeu Video,T,1
587,Transistor,Jeu Video,T,1
588,Indivisible,Jeu Video,T,1
589,F1 2019,Jeu Video,E,0
590,Farming Simulator 15,Jeu Video,E,0
591,Another Sight,Jeu Video,E,1
592,Red Matter,Jeu Video,T,1
593,Car Mechanic Simulator,Jeu Video,E,0
594,Monster Jam Steel Titans,Jeu Video,E,0
595,Mutant Year Zero: Road to Eden,Jeu Video,M,1
596,Tour de France Season 2019,Jeu Video,E,0
597,Yooka-Laylee and the Impossible Lair,Jeu Video,E,1
598,The Ninja Saviors: Return of the Warriors,Jeu Video,T,1
599,The Dark Pictures Anthology: Man of Medan,Jeu Video,M,1
600,The Bard's Tale IV: Director's Cut,Jeu Video,T,1
601,The Surge 2,Jeu Video,M,1
602,Defender's Quest: Valley of the Forgotten,Jeu Video,T,1
603,Roman Rumble in Las Vegum - Astérix & Obélix XXL 2,Jeu Video,ET,0
604,The Bridge,Jeu Video,E,0
605,Contra Anniversary Collection,Jeu Video,ET,1
606,CONTRA ROGUE CORPS,Jeu Video,M,1
607,eFootball PES 2020,Jeu Video,E,0
608,Stikbold! A Dodgeball Adventure,Jeu Video,E,1
609,Dragon Star Varnir,Jeu Video,T,1
610,Reel Fishing: Road Trip Adventure,Jeu Video,E,0
611,Trover Saves the Universe,Jeu Video,M,1
612,Citadel: Forged with Fire,Jeu Video,T,1
613,Nippon Marathon,Jeu Video,ET,0
614,Control,Jeu Video,M,1
615,The Wizards,Jeu Video,T,1
616,Warhammer: Chaosbane,Jeu Video,M,1
617,Warhammer: Vermintide 2 - Deluxe Edition,Jeu Video,M,1
618,Desert Child,Jeu Video,M,1
619,Constructor Plus,Jeu Video,T,1
620,Kill la Kill - IF,Jeu Video,M,1
621,Crystal Crisis,Jeu Video,ET,1
622,Guacamelee! One-Two Punch Collection,Jeu Video,ET,1
623,Sairento VR,Jeu Video,M,1
624,Journey Collector's Edition,Jeu Video,E,1
625,DEAD OR ALIVE 6: Core Fighters,Jeu Video,M,1
626,YU-NO: A girl who chants love at the bound of this world.,Jeu Video,M,1
627,Observation,Jeu Video,M,1
628,CRYSTAR,Jeu Video,T,1
629,DATE A LIVE: RIO-REINCARNATION,Jeu Video,M,0
630,Arcade Archives ARGUS,Jeu Video,E,1
631,The Sinking City,Jeu Video,M,1
632,MotoGP19,Jeu Video,E,0
633,Armored Warfare,Jeu Video,T,1
634,The Sims™ 4 StrangerVille,Jeu Video,T,0
635,The Elder Scrolls Online: Elsweyr,Jeu Video,M,1
636,Streets of Red : Devil's Dare Deluxe,Jeu Video,T,1
637,The Bard's Tale IV: Barrows Deep,Jeu Video,T,1
638,Age of Wonders: Planetfall,Jeu Video,T,1
639,For The King,Jeu Video,T,1
640,Everybody's Golf VR,Jeu Video,E,0
641,Sniper Elite V2 Remastered,Jeu Video,M,1
642,Revenge of the Bird King,Jeu Video,E,1
643,Close to the Sun,Jeu Video,M,1
644,Samurai Shodown,Jeu Video,M,1
645,Bubsy: Paws On Fire!,Jeu Video,E,1
646,GIGA WRECKER ALT,Jeu Video,T,1
647,QUAR: INFERNAL MACHINES,Jeu Video,ET,1
648,UglyDolls Imperfect Adventure,Jeu Video,E,1
649,Destiny: Le Roi Des Corrompus,Jeu Video,T,1
650,Destiny,Jeu Video,T,1
651,Destiny: The Taken King,Jeu Video,T,1
652,Destiny 2,Jeu Video,T,1
653,Mortal Kombat 11,Jeu Video,M,1
654,RAD,Jeu Video,T,1
655,Dragon Quest Builders 2,Jeu Video,ET,1
656,Ghost Giant,Jeu Video,E,0
657,World War Z,Jeu Video,M,1
658,The Sims™ 4 Spa Day,Jeu Video,T,0
659,Days Gone,Jeu Video,M,1
660,Decay of Logos,Jeu Video,T,1
661,My Time at Portia,Jeu Video,ET,1
662,World of Warships Legends,Jeu Video,T,1
663,Crash™ Team Racing Nitro-Fueled,Jeu Video,ET,0
664,Kotodama: The 7 Mysteries of Fujisawa,Jeu Video,T,0
665,Blood & Truth,Jeu Video,M,1
666,Dangerous Driving,Jeu Video,ET,1
667,Bomb Chicken,Jeu Video,ET,1
668,Game Tengoku CruisinMix Special,Jeu Video,T,1
669,Pix the Cat,Jeu Video,E,1
670,Arcade Archives OMEGA FIGHTER,Jeu Video,E,1
671,The Bard's Tale: Remastered and Resnarkled,Jeu Video,T,1
672,Atelier Lulua ~The Scion of Arland~,Jeu Video,T,1
673,Airport Simulator 2019,Jeu Video,E,0
674,Dracula's Legacy,Jeu Video,T,1
675,Castlevania Anniversary Collection,Jeu Video,T,1
676,Sword & Fairy 6,Jeu Video,T,0
677,Rogue Legacy,Jeu Video,ET,1
678,RAGE 2,Jeu Video,M,1
679,The Legend of Heroes: Trails of Cold Steel II,Jeu Video,T,1
680,SEGA® Genesis Classics,Jeu Video,T,1
681,Spelunky,Jeu Video,T,1
682,Super Comboman: Smash Edition,Jeu Video,ET,1
683,Tharsis,Jeu Video,M,1
684,Prison Boss VR,Jeu Video,T,0
685,DISSIDIA FINAL FANTASY NT Standard Edition,Jeu Video,T,0
686,Our World is Ended,Jeu Video,M,1
687,S.O.N,Jeu Video,M,1
688,Seven: The Days Long Gone,Jeu Video,M,1
689,Trüberbrook,Jeu Video,T,1
690,Xenon Racer,Jeu Video,E,0
691,Mercenaries Wings: The False Phoenix,Jeu Video,T,1
692,Duck Game,Jeu Video,ET,1
693,INFERNO CLIMBER: REBORN,Jeu Video,T,1
694,Dark Devotion,Jeu Video,M,1
695,Skyworld,Jeu Video,ET,1
696,The Princess Guide,Jeu Video,T,1
697,"Warhammer 40,000: Space Wolf",Jeu Video,M,1
698,Five Nights at Freddy's VR: Help Wanted,Jeu Video,T,1
699,ACA NEOGEO BASEBALL STARS 2,Jeu Video,E,1
700,Borderlands Game of the Year,Jeu Video,M,1
701,MLB The Show 19,Jeu Video,E,0
702,SNK 40th Anniversary Collection,Jeu Video,T,1
703,The Messenger,Jeu Video,ET,1
704,War Theatre,Jeu Video,T,1
705,Zanki Zero: Last Beginning,Jeu Video,M,1
706,Catherine: Full Body,Jeu Video,M,1
707,Freedom Planet,Jeu Video,ET,1
708,A Plague Tale : Innocence,Jeu Video,M,1
709,AI: The Somnium Files,Jeu Video,M,1
710,RICO,Jeu Video,M,1
711,ACA NEOGEO THE KING OF FIGHTERS 2001,Jeu Video,T,1
712,Ghost of a Tale,Jeu Video,ET,1
713,The Caligula Effect: Overdose,Jeu Video,M,0
714,The Sims™ 4 Bowling Night Stuff,Jeu Video,T,0
715,The Sims™ 4 Fitness Stuff,Jeu Video,T,0
716,Among the Sleep - Enhanced Edition,Jeu Video,T,1
717,Downwell,Jeu Video,ET,1
718,Attack of the Earthlings,Jeu Video,T,1
719,Killing Floor: Incursion,Jeu Video,M,1
720,Your Toy,Jeu Video,T,1
721,Assassin's Creed III Remastered,Jeu Video,M,1
722,Super Neptunia RPG,Jeu Video,T,1
723,Chronus Arc,Jeu Video,ET,1
724,Shakedown: Hawaii,Jeu Video,T,0
725,Super Mutant Alien Assault,Jeu Video,T,1
726,The House in Fata Morgana,Jeu Video,M,1
727,Blazing Chrome,Jeu Video,T,1
728,Arcade Archives HEROIC EPISODE,Jeu Video,ET,1
729,DiRT Rally 2.0,Jeu Video,E,0
730,Dollhouse,Jeu Video,M,1
731,Generation Zero,Jeu Video,T,0
732,MX vs ATV All Out Anniversary Edition,Jeu Video,ET,1
733,RPG Maker MV,Jeu Video,ET,1
734,Stellaris: Console Edition,Jeu Video,ET,0
735,The LEGO Movie 2 Videogame,Jeu Video,ET,0
736,Anthem,Jeu Video,T,1
737,Metro Exodus,Jeu Video,M,1
738,UnExplored,Jeu Video,T,1
739,HackyZack,Jeu Video,E,0
740,Hell Warders,Jeu Video,T,1
741,Rym 9000,Jeu Video,E,1
742,DreamWorks Dragons Dawn of New Riders,Jeu Video,ET,1
743,The Sims™ 4 Movie Hangout Stuff,Jeu Video,T,0
744,American Ninja Warrior: Challenge,Jeu Video,E,0
745,Code: Realize ~Wintertide Miracles~,Jeu Video,T,1
746,Project LUX,Jeu Video,T,0
747,Judgment,Jeu Video,M,1
748,8-Bit Invaders!,Jeu Video,ET,1
749,Bomber Crew: Complete Edition,Jeu Video,ET,1
750,Death end re;Quest,Jeu Video,M,1
751,Hyper Jam,Jeu Video,T,1
752,Evoland Legendary Edition,Jeu Video,ET,1
753,ToeJam and Earl: Back in the Groove,Jeu Video,ET,1
754,Glass Masquerade,Jeu Video,E,0
755,Pipe Push Paradise,Jeu Video,E,0
756,Apex Legends,Jeu Video,T,1
757,Descent,Jeu Video,ET,1
758,Jak & Daxter The Precursor Legacy,Jeu Video,ET,1
759,Jak II,Jeu Video,T,1
760,Rage Room,Jeu Video,T,1
761,ToeJam & Earl: Back in the Groove!,Jeu Video,ET,1
762,UPPERS,Jeu Video,M,0
763,Lapis x Labyrinth,Jeu Video,ET,1
764,Life is Strange 2 Episode 2,Jeu Video,M,1
765,Bloodstained:  Ritual of the Night,Jeu Video,T,1
766,Wargroove,Jeu Video,ET,1
767,Redeemer: Enhanced Edition,Jeu Video,M,1
768,RemiLore: Lost Girl in the Lands of Lore,Jeu Video,ET,0
769,Dragon Fantasy: Volumes of Westeria,Jeu Video,ET,1
770,At Sundown,Jeu Video,T,1
771,Double Switch – 25th Anniversary Edition,Jeu Video,T,1
772,Neonwall,Jeu Video,E,0
773,Jak X: Combat Racing,Jeu Video,T,1
774,Jak 3,Jeu Video,T,1
775,Far Cry New Dawn,Jeu Video,M,1
776,ACA NEOGEO THE KING OF FIGHTERS '99,Jeu Video,T,1
777,R.B.I. Baseball 19,Jeu Video,E,0
778,YIIK: A Postmodern RPG,Jeu Video,M,0
779,The Sims™ 4 Get Famous,Jeu Video,T,0
780,A-Train Express,Jeu Video,E,0
781,Space Junkies,Jeu Video,T,1
782,The Legend of Heroes: Trails of Cold Steel,Jeu Video,T,1
783,Lichtspeer,Jeu Video,T,1
784,Mantis Burn Racing,Jeu Video,ET,1
785,Legendary Eleven,Jeu Video,E,0
786,Devil May Cry 5,Jeu Video,M,1
787,Dust: An Elysian Tail,Jeu Video,ET,1
788,Forgotton Anne,Jeu Video,ET,1
789,HUE,Jeu Video,E,1
790,Lumines Remastered,Jeu Video,ET,0
791,Tetris Effect,Jeu Video,E,0
792,Tom Clancy's The Division 2,Jeu Video,M,1
793,Sekiro™: Shadows Die Twice,Jeu Video,M,1
794,World of Tanks,Jeu Video,T,1
795,Serious Sam Collection,Jeu Video,M,1
796,Sundered: Eldritch Edition,Jeu Video,ET,1
797,VR Apocalypse,Jeu Video,T,1
798,DEAD OR ALIVE 6,Jeu Video,M,1
799,JUMP FORCE,Jeu Video,T,1
800,Grim Fandango Remastered,Jeu Video,T,1
801,forma.8,Jeu Video,ET,1
802,Rain World,Jeu Video,ET,1
803,The Grand Tour Game,Jeu Video,T,0
804,Tropico 6,Jeu Video,T,0
805,Life of Pixel,Jeu Video,E,1
806,Dragonfly Chronicles,Jeu Video,T,1
807,Realm Royale,Jeu Video,T,1
808,Warbot,Jeu Video,T,1
809,Hello Neighbor: Hide and Seek,Jeu Video,T,1
810,The Last Remnant Remastered,Jeu Video,M,1
811,Monster Energy Supercross - The Official Videogame 2,Jeu Video,T,0
812,Arca's Path,Jeu Video,ET,1
813,Override: Mech City Brawl,Jeu Video,T,1
814,Smash Hit Plunder,Jeu Video,ET,1
815,The Sims™ 4 Jungle Adventure,Jeu Video,T,0
816,Hellblade: Senua's Sacrifice,Jeu Video,M,1
817,Resident Evil 2,Jeu Video,M,1
818,SENRAN KAGURA Burst Re:Newal,Jeu Video,M,0
819,Persona 3: Dancing in Moonlight,Jeu Video,T,1
820,Persona 4: Dancing All Night,Jeu Video,T,1
821,Persona 5: Dancing in Starlight,Jeu Video,T,1
822,Alone With You,Jeu Video,ET,1
823,Axis Football 2018,Jeu Video,E,0
824,Farming Simulator 19,Jeu Video,E,0
825,My Little Riding Champion,Jeu Video,E,0
826,Rival Megagun,Jeu Video,ET,1
827,The Council,Jeu Video,M,1
828,Space Pirate Trainer,Jeu Video,ET,1
829,Gnomes Garden New Home,Jeu Video,E,0
830,Darksiders 3,Jeu Video,M,1
831,Floor Kids,Jeu Video,E,0
832,Psyvariar Delta,Jeu Video,ET,1
833,Nelke & the Legendary Alchemists: Ateliers of the New World,Jeu Video,ET,1
834,DEADBOLT,Jeu Video,T,1
835,DON'T EVEN THINK,Jeu Video,T,1
836,Subnautica,Jeu Video,ET,1
837,TOKI,Jeu Video,ET,1
838,NieR: Automata Game of the YoRHa Edition,Jeu Video,M,1
839,GOD EATER 3,Jeu Video,T,1
840,Trials Rising,Jeu Video,T,1
841,A Hole New World,Jeu Video,T,1
842,Achtung! Cthulhu Tactics,Jeu Video,T,1
843,Boxing Apocalypse,Jeu Video,T,1
844,Mecho Wars: Desert Ashes,Jeu Video,ET,1
845,Wreckfest,Jeu Video,T,0
846,Super Meat Boy,Jeu Video,T,1
847,Distrust,Jeu Video,T,1
848,Another World - 20th Anniversary Edition,Jeu Video,T,1
849,Serial Cleaner,Jeu Video,M,1
850,Just Deal With It!,Jeu Video,T,0
851,Wordhunters,Jeu Video,E,0
852,Youtubers Life,Jeu Video,ET,0
853,HITMAN 2,Jeu Video,M,1
854,MINIT,Jeu Video,E,1
855,PLAYERUNKNOWN'S BATTLEGROUNDS,Jeu Video,T,1
856,Team Sonic Racing,Jeu Video,E,1
857,The Sims™ 4 Seasons,Jeu Video,T,0
858,Ticket to Ride,Jeu Video,E,0
859,Headlander,Jeu Video,T,1
860,STEINS;GATE ELITE,Jeu Video,M,1
861,Kingdom Hearts 3,Jeu Video,ET,1
862,The Liar Princess and the Blind Prince,Jeu Video,ET,1
863,Stikbold!,Jeu Video,E,1
864,Timber Tennis Versus,Jeu Video,ET,1
865,Battle Chef Brigade Deluxe,Jeu Video,ET,1
866,Steel Rats,Jeu Video,T,0
867,The Quiet Man,Jeu Video,M,1
868,NEKOPARA Vol.1,Jeu Video,M,0
869,Omen of Sorrow,Jeu Video,T,1
870,Road Redemption,Jeu Video,M,1
871,SYREN,Jeu Video,M,1
872,The Forest,Jeu Video,M,1
873,THE SHAPESHIFTING DETECTIVE,Jeu Video,T,0
874,Siralim 2,Jeu Video,T,1
875,Voyage of the Dead,Jeu Video,M,1
876,WILL: A Wonderful World,Jeu Video,M,1
877,Borderlands 2 VR,Jeu Video,M,1
878,Left Alive,Jeu Video,M,1
879,OVERKILL'S The Walking Dead,Jeu Video,M,1
880,Pro Fishing Simulator,Jeu Video,E,0
881,Super Pixel Racers,Jeu Video,E,1
882,Carnival Games,Jeu Video,ET,0
883,Death Mark,Jeu Video,M,1
884,Fate/EXTELLA LINK,Jeu Video,T,1
885,Monstrum,Jeu Video,M,1
886,Gnomes Garden 2,Jeu Video,E,0
887,Call of Cthulhu,Jeu Video,M,1
888,Dream Daddy: A Dad Dating Simulator,Jeu Video,T,0
889,One Piece World Seeker,Jeu Video,T,0
890,Chicken Range,Jeu Video,ET,1
891,Dragon Sinker: Descendants of Legend,Jeu Video,ET,1
892,Red Dead Redemption 2,Jeu Video,M,1
893,Song Of Memories,Jeu Video,M,1
894,BugsBox VR,Jeu Video,E,1
895,Skyhill,Jeu Video,M,1
896,8 To Glory,Jeu Video,E,0
897,Crayola Scoot,Jeu Video,E,0
898,Neverout,Jeu Video,ET,1
899,Halloween Forever,Jeu Video,ET,1
900,PAW Patrol: On A Roll!,Jeu Video,E,0
901,Project Highrise - Architect's Edition,Jeu Video,ET,0
902,Fade to Silence,Jeu Video,M,1
903,Battlefield V,Jeu Video,M,1
904,PIPE,Jeu Video,E,0
905,SINNER: Sacrifice for Redemption,Jeu Video,M,1
906,RIOT - Civil Unrest,Jeu Video,M,1
907,Fast Striker,Jeu Video,E,1
908,LEGO DC Super-Villains,Jeu Video,ET,0
909,Spike Volleyball,Jeu Video,E,0
910,theHunter: Call of the Wild - 2019 Edition,Jeu Video,T,1
911,RIDE 3,Jeu Video,E,0
912,Bendy and the Ink Machine,Jeu Video,T,1
913,Outward,Jeu Video,M,1
914,Beat Saber,Jeu Video,E,0
915,Deracine,Jeu Video,T,1
916,Disgaea 1 Complete,Jeu Video,T,1
917,Evasion,Jeu Video,T,0
918,My Memory of Us,Jeu Video,ET,1
919,The Occupation,Jeu Video,T,0
920,GUNGRAVE VR U.N,Jeu Video,T,1
921,Just Cause 4,Jeu Video,M,1
922,THE MIDNIGHT SANCTUARY,Jeu Video,ET,1
923,My Riding Stables - Life with Horses,Jeu Video,E,0
924,The Sims™ 4 Spooky Stuff,Jeu Video,T,0
925,Late Shift,Jeu Video,M,1
926,Nickelodeon Kart Racers,Jeu Video,E,1
927,Spintires: MudRunner - American Wilds Edition,Jeu Video,E,0
928,The Golf Club 2019 Featuring the PGA Tour,Jeu Video,E,0
929,PixARK,Jeu Video,T,1
930,Salt & Sanctuary,Jeu Video,M,1
931,GUNGRAVE VR,Jeu Video,T,1
932,Catastronauts,Jeu Video,ET,1
933,FIFA 19,Jeu Video,E,0
934,Air Missions: Hind,Jeu Video,T,1
935,DARK ECLIPSE,Jeu Video,T,1
936,Life is Strange 2: Episode 1,Jeu Video,M,1
937,Revenant Dogma,Jeu Video,ET,1
938,Air Missions: HIND,Jeu Video,T,1
939,Cryptract,Jeu Video,T,1
940,Hollow Knight,Jeu Video,ET,1
941,London Detective Mysteria,Jeu Video,M,1
942,PitterPot,Jeu Video,ET,1
943,Smoke and Sacrifice,Jeu Video,ET,1
944,Space Hulk: Tactics,Jeu Video,M,1
945,The Council - Episode 4 - Burning Bridges,Jeu Video,M,1
946,Think of the Children,Jeu Video,T,1
947,Castlevania Requiem: Symphony of the Night & Rondo of Blood,Jeu Video,T,1
948,The Door,Jeu Video,M,1
949,The Gardens Between,Jeu Video,E,0
950,Heavy Fire: Red Shadow,Jeu Video,T,1
951,Home Sweet Home,Jeu Video,M,1
952,Anodyne,Jeu Video,M,0
953,Astro Bot Rescue Mission,Jeu Video,ET,1
954,Capcom Beat 'em Up Bundle,Jeu Video,T,1
955,Downward Spiral: Horus Station,Jeu Video,T,1
956,Honor and Duty: D-Day,Jeu Video,T,1
957,Hover,Jeu Video,E,0
958,Jagged Alliance: Rage!,Jeu Video,M,1
959,RGX: Showdown,Jeu Video,ET,1
960,Speed Brawl,Jeu Video,T,1
961,This Is the Police 2,Jeu Video,M,1
962,Transference,Jeu Video,M,1
963,Unearthing Mars2,Jeu Video,T,1
964,The First Tree,Jeu Video,E,0
965,Astérix & Obélix XXL 2,Jeu Video,ET,0
966,NHL 19,Jeu Video,ET,1
967,Razed,Jeu Video,E,0
968,Marble Duel,Jeu Video,ET,1
969,ACA NEOGEO AGGRESSORS OF DARK KOMBAT,Jeu Video,T,1
970,Construction Simulator 2 Console Edition,Jeu Video,E,0
971,Fossil Hunters,Jeu Video,E,1
972,Boundless,Jeu Video,ET,1
973,Dakar 18,Jeu Video,E,0
974,Nefarious,Jeu Video,T,1
975,Super Street:The Game,Jeu Video,T,0
976,The Sims™ 4 Get Together,Jeu Video,T,0
977,Valkyria Chronicles 4,Jeu Video,T,1
978,Dead Age,Jeu Video,M,1
979,FINAL FANTASY XV POCKET EDITION HD,Jeu Video,T,1
980,NASCAR Heat 3,Jeu Video,ET,0
981,NBA Live 19 The One Edition,Jeu Video,E,0
982,Sigi - A Fart for Melusina,Jeu Video,T,1
983,SNK HEROINES Tag Team Frenzy,Jeu Video,T,0
984,Apocalypse Rider,Jeu Video,E,0
985,ACA NEOGEO NINJA COMMANDO,Jeu Video,ET,1
986,Tales of Vesperia: Definitive Edition,Jeu Video,T,1
987,Arcade Islands: Volume One,Jeu Video,ET,1
988,Dimension Drive,Jeu Video,ET,1
989,FullBlast,Jeu Video,ET,0
990,Genesis Alpha One,Jeu Video,M,1
991,GRIP,Jeu Video,ET,1
992,Legendary Fishing,Jeu Video,E,0
993,Moonfall Ultimate,Jeu Video,T,1
994,Ninjin: Clash of Carrots,Jeu Video,ET,1
995,Planet Alpha,Jeu Video,T,1
996,Onimusha: Warlords,Jeu Video,M,1
997,Defender's Quest: Valley of the Forgotten DX,Jeu Video,T,1
998,Bastion,Jeu Video,ET,1
999,Truck Driver,Jeu Video,E,0
1000,Call of Duty®: Black Ops 4,Jeu Video,M,1
1001,Claybook,Jeu Video,E,0
1002,Phantom Breaker Battle Grounds Overdrive,Jeu Video,ET,1
1003,Shadows: Awakening,Jeu Video,T,1
1004,Taiko no Tatsujin: Drum Session!,Jeu Video,ET,0
1005,Valthirian Arc: Hero School Story,Jeu Video,ET,1
1006,ACA NEOGEO FOOTBALL FRENZY,Jeu Video,E,0
1007,Conarium,Jeu Video,T,1
1008,"Haunted Dungeons ""Hyakki Castle""",Jeu Video,T,1
1009,Bad North,Jeu Video,T,1
1010,Bow To Blood,Jeu Video,ET,1
1011,Bridge Constructor Portal,Jeu Video,ET,1
1012,Catch & Release,Jeu Video,T,0
1013,Donut County,Jeu Video,E,1
1014,Fernz Gate,Jeu Video,ET,1
1015,Gate Of Doom,Jeu Video,ET,1
1016,Pato Box,Jeu Video,T,1
1017,Punch Line,Jeu Video,M,1
1018,Shikhondo - Soul Eater,Jeu Video,T,1
1019,Splash Blast Panic,Jeu Video,ET,1
1020,Strange Brigade,Jeu Video,T,1
1021,Sunless Sea: Zubmariner Edition,Jeu Video,T,1
1022,Switchblade,Jeu Video,ET,1
1023,The Golf Club 2019 Featuring the PGA TOUR,Jeu Video,E,0
1024,Torn,Jeu Video,T,1
1025,ACE COMBAT™ 7: SKIES UNKNOWN,Jeu Video,T,1
1026,F1 2018,Jeu Video,E,0
1027,NBA 2K Playgrounds 2,Jeu Video,E,0
1028,Mutant Football League: Dynasty Edition,Jeu Video,M,1
1029,For Honor: Marching Fire Edition,Jeu Video,M,1
1030,TWIN MIRROR,Jeu Video,M,1
1031,WWE 2K19,Jeu Video,T,1
1032,Blade Strangers,Jeu Video,T,1
1033,Little Dragons Café,Jeu Video,ET,0
1034,Friday the 13th: The Game Ultimate Slasher Edition,Jeu Video,M,1
1035,EARTH DEFENSE FORCE 4.1 WING DIVER THE SHOOTER,Jeu Video,T,1
1036,ACA NEOGEO CROSSED SWORDS,Jeu Video,T,1
1037,Out of the Box,Jeu Video,M,1
1038,428: Shibuya Scramble,Jeu Video,T,1
1039,Enter the Gungeon,Jeu Video,T,1
1040,Guacamelee! 2,Jeu Video,ET,1
1041,Operation Warcade,Jeu Video,T,1
1042,Pizza Titan Ultra,Jeu Video,ET,1
1043,Socketeer,Jeu Video,ET,1
1044,Track Lab,Jeu Video,E,0
1045,EVERSPACE™ Galactic Edition,Jeu Video,T,1
1046,METAL MAX Xeno,Jeu Video,T,1
1047,Persian Nights: Sands of Wonders,Jeu Video,T,1
1048,Treadnauts,Jeu Video,ET,1
1049,ACA NEOGEO GAROU: MARK OF THE WOLVES,Jeu Video,T,1
1050,Just Dance 2019,Jeu Video,E,0
1051,Hero Defense,Jeu Video,ET,1
1052,Brawlout,Jeu Video,ET,1
1053,Death's Gambit,Jeu Video,T,1
1054,Detective Gallo,Jeu Video,ET,0
1055,DOG GONE GOLFING,Jeu Video,E,0
1056,Domino Craft VR,Jeu Video,E,0
1057,Fall of Light,Jeu Video,T,1
1058,"Guns, Gore and Cannoli 2",Jeu Video,T,1
1059,Phantom Doctrine,Jeu Video,M,1
1060,The Sims™ 4 Laundry Day Stuff,Jeu Video,T,0
1061,The Walking Dead: The Final Season,Jeu Video,M,1
1062,The Walking Dead: The Final Season - Suffer The Children,Jeu Video,M,1
1063,VROOM KABOOM,Jeu Video,ET,1
1064,Wailing Heights,Jeu Video,T,1
1065,TerraTech,Jeu Video,ET,1
1066,Madden NFL 19,Jeu Video,E,0
1067,Scribblenauts Unlimited,Jeu Video,ET,0
1068,Scribblenauts Unmasked - A DC Comics Adventure,Jeu Video,ET,0
1069,WARRIORS OROCHI 4,Jeu Video,T,0
1070,Assassin's Creed Odyssey,Jeu Video,M,1
1071,ACA NEOGEO METAL SLUG 4,Jeu Video,T,1
1072,We Happy Few: Uncle Jack Live VR,Jeu Video,M,1
1073,Defenders of Ekron - Definitive Edition,Jeu Video,T,1
1074,Electronauts,Jeu Video,E,0
1075,Poop Slinger,Jeu Video,T,1
1076,Slam Land,Jeu Video,ET,1
1077,Tetra's Escape,Jeu Video,E,0
1078,THE DREAMLANDS: AISLING'S QUEST,Jeu Video,ET,1
1079,Word Search by POWGI,Jeu Video,E,0
1080,Steven Universe: Save the Light!,Jeu Video,ET,1
1081,Dead Cells,Jeu Video,T,1
1082,Elliot Quest,Jeu Video,ET,1
1083,NBA 2K19,Jeu Video,E,0
1084,Fist of the North Star: Lost Paradise,Jeu Video,M,1
